type	identifier	digest	signature	sig_method	tlog_timestamp	created_at
release	v1.0.1	8671ece3b008e092ecbddbe9354e627068b25944	-			2024-09-03T23:25:19Z
release	v1.1.0	f7972d6e5978b2d17b9aef3e0d2ccb714922fdb5	-			2024-10-02T00:45:12Z
release	v1.10.0	c53037c47cd22a2b61788f5ac811ede00acbb8e2	-			2025-04-30T06:02:58Z
release	v1.11.0	73741ad1e4c5fc25c62548eb8e6d11587714966f	-			2025-05-29T06:08:40Z
release	v1.11.1	7462fa14556e871ebcb78e482a5842c9831e34e4	-			2025-05-29T06:48:48Z
release	v1.11.2	7afea1b738c4cb2ac91a699283f003a08c817091	-			2025-05-30T05:54:28Z
release	v1.12.0	18e2e94142c9665bbd1df84c22bf204bafb08c53	-			2025-10-08T09:55:49Z
release	v1.12.1	b88413168dba117f6ec6895e95a3409be2f24117	-			2025-10-08T20:31:24Z
release	v1.2.0	99a48a13e095fee5f11b0660486439cf18080fb3	-			2024-10-30T01:35:27Z
release	v1.2.1	b9b40904c9b0e217aa8f7238a473ca3b006bff09	-			2024-10-30T01:48:50Z
release	v1.2.2	1ec0a737c4937f5ee81ca6c4d6cd4cf046f5e418	-			2024-10-30T23:05:24Z
release	v1.3.0	39171c569687be37247c6bbd311ce7748ffa6eef	-			2024-11-19T07:37:12Z
release	v1.3.1	08abf3c7698d3c648e41d9846bc63cb3b5e92c56	-			2024-11-21T17:53:40Z
release	v1.4.0	ebd9a0071b037376575e81198c9ee99a9ee403fb	-			2024-11-30T00:51:08Z
release	v1.5.0	72a4a73057d0d9cce5dc86220050aa246c887a4f	-			2025-01-21T02:11:10Z
release	v1.5.1	1e004388a2caa9df3a57032532f77fcbc0d41847	-			2025-01-21T05:25:50Z
release	v1.5.3	3e848526477b00ab389287fb3c2fbc4914cc8275	-			2025-01-21T06:08:47Z
release	v1.6.0	baac6d44ab21759cdb3a2501921ea80131d397ca	-			2025-01-30T01:12:46Z
release	v1.6.1	a1719ee6a26fd654282fe5df3f1373842072b6af	-			2025-01-30T06:49:48Z
release	v1.7.0	401968d0e8fa56e7f4528cb7bff3b28d95531095	-			2025-02-28T07:07:43Z
release	v1.7.1	434e2f2f8fc8dfc53a531c5a093ae09d003871cd	-			2025-02-28T07:45:26Z
release	v1.8.0	2eb1249e3ce157053daa8a38a4436c863d4e5776	-			2025-03-27T01:55:43Z
release	v1.8.1	510d725ce36f3b553159df51312ca994982b33f4	-			2025-03-28T06:17:02Z
release	v1.9.0	b7d7ce60b4aa3abcac26f1f7a6186ad981f565ea	-			2025-04-30T05:30:18Z
release	v2.0.0	79d27547baf5b14407d99ff3d90a46b235ed96dd	-			2026-01-13T08:03:16Z
release	v2.1.0	49ff3a97cd8d0f6be5f313b674c56bd293865909	-			2026-01-30T04:16:24Z
release	v2.1.1	6c9170dd115c3ebcca326b68a66c8fad3537a4b9	-			2026-01-30T20:45:52Z
release	v2.2.0	d7c9302130a9b7e614a5c5d32854f6a08b4bc52e	-			2026-03-17T05:34:10Z
tag	lihiz-tag-1	187c64b788640e54e77d2e3427e6fbcd52c0fdc5	-			-
tag	lihiz.tag.1	018aee6541e497f48b38fde0d0ccf3d9ac66f166	-			-
tag	v.1.5.2	23270ac88b880202587c32bd612ffcaf9cee08c0	-			-
tag	v0.0.1	b67f4574206ba5f73ef4cc705cd2cfbc9866de91	-			-
tag	v0.0.2	339b14617add778e0160c1090f792e7dd30f4dfb	-			-
tag	v0.0.3	00ee66ed555fb503bbd4db4affabe55d31491230	-			-
tag	v0.0.4	7dc9f7bda2e3a4aec171c5f679d0659e51028813	-			-
tag	v0.0.5	c0a30e14a403361722d2183523038a9f7d93c787	-			-
tag	v0.0.6	8fe591d64c3ff7cb1587f800114f03659c1bcd37	-			-
tag	v0.1.0	5bb57c83d914fd1c2352a8fbf16420b30814cf7b	-			-
tag	v0.10.0	b3452f5373d72861f8209d32499d9561b42d2fae	-			-
tag	v0.10.1	bbb19411a7c64e20c0b9f0d761c782da376d8c43	-			-
tag	v0.10.2	932169bbd75fdcfd6813fa3f35a7c7ae1c70919b	-			-
tag	v0.10.3	d673b868bb9b70fc645ce17be503942c96cc7c75	-			-
tag	v0.10.4	f36a5b732c4b1293a720c40baab0a7c106ea455e	-			-
tag	v0.11.0	52c7d51d85ad8fe199bcb97401623937f3dc30e5	-			-
tag	v0.12.0	32d7d754b32c224d6f34ccf5bf08b1438eb98db8	-			-
tag	v0.13.0	a5a74ce7434e6a190a71155045c098587f65df88	-			-
tag	v0.2.0	c1cf1672e3df35b576b03aaa14d4f1df4c9925eb	-			-
tag	v0.3.0	bd8eb4f035d0115ce1c897275f93c997d55a4894	-			-
tag	v0.4.0	4c2cea506cbf23f06f6cf19adcc89ff81abc0b0e	-			-
tag	v0.5.0	275c474642c9ce66131245ae4134681c8b6f63af	-			-
tag	v0.6.0	275c474642c9ce66131245ae4134681c8b6f63af	-			-
tag	v0.7.0	63388276a649a1422f29fb03bb2289261579ba69	-			-
tag	v0.8.0	3f16e8a2884d362ab14579896d81153d636c3d0f	-			-
tag	v0.9.0	c487b828c1fce3f5482a14687d43e9e483bf1341	-			-
tag	v1.0.0	53ddbbade78458f777a2648f6e9e094a72cd1e5f	-			-
tag	v1.0.1	8671ece3b008e092ecbddbe9354e627068b25944	-			-
tag	v1.1.0	f7972d6e5978b2d17b9aef3e0d2ccb714922fdb5	-			-
tag	v1.10.0	c53037c47cd22a2b61788f5ac811ede00acbb8e2	-			-
tag	v1.11.0	73741ad1e4c5fc25c62548eb8e6d11587714966f	-			-
tag	v1.11.1	7462fa14556e871ebcb78e482a5842c9831e34e4	-			-
tag	v1.11.2	7afea1b738c4cb2ac91a699283f003a08c817091	-			-
tag	v1.11.3	0cb84091e18e7aea7a7fecfec73425c5fcd8f96c	-			-
tag	v1.12.0	18e2e94142c9665bbd1df84c22bf204bafb08c53	-			-
tag	v1.12.1	b88413168dba117f6ec6895e95a3409be2f24117	-			-
tag	v1.2.0	99a48a13e095fee5f11b0660486439cf18080fb3	-			-
tag	v1.2.1	b9b40904c9b0e217aa8f7238a473ca3b006bff09	-			-
tag	v1.2.2	1ec0a737c4937f5ee81ca6c4d6cd4cf046f5e418	-			-
tag	v1.3.0	39171c569687be37247c6bbd311ce7748ffa6eef	-			-
tag	v1.3.1	08abf3c7698d3c648e41d9846bc63cb3b5e92c56	-			-
tag	v1.4.0	ebd9a0071b037376575e81198c9ee99a9ee403fb	-			-
tag	v1.5.0	72a4a73057d0d9cce5dc86220050aa246c887a4f	-			-
tag	v1.5.1	1e004388a2caa9df3a57032532f77fcbc0d41847	-			-
tag	v1.5.3	3e848526477b00ab389287fb3c2fbc4914cc8275	-			-
tag	v1.6.0	baac6d44ab21759cdb3a2501921ea80131d397ca	-			-
tag	v1.6.1	a1719ee6a26fd654282fe5df3f1373842072b6af	-			-
tag	v1.7.0	401968d0e8fa56e7f4528cb7bff3b28d95531095	-			-
tag	v1.7.1	434e2f2f8fc8dfc53a531c5a093ae09d003871cd	-			-
tag	v1.8.0	2eb1249e3ce157053daa8a38a4436c863d4e5776	-			-
tag	v1.8.1	510d725ce36f3b553159df51312ca994982b33f4	-			-
tag	v1.9.0	b7d7ce60b4aa3abcac26f1f7a6186ad981f565ea	-			-
tag	v2.0.0	79d27547baf5b14407d99ff3d90a46b235ed96dd	-			-
tag	v2.1.0	49ff3a97cd8d0f6be5f313b674c56bd293865909	-			-
tag	v2.1.1	6c9170dd115c3ebcca326b68a66c8fad3537a4b9	-			-
tag	v2.2.0	d7c9302130a9b7e614a5c5d32854f6a08b4bc52e	-			-
