type	identifier	digest	signature	sig_method	tlog_timestamp	created_at
tag	v0.36.0	ed142fd0673e97e23eac54620cfb913e5ce36c25	-			-
tag	v0.4.0	2b22459068a4bb8c90967a22dc6aea5a617427b2	-			-
tag	v0.4.1	49e970d7ac7539dfcc6ddba87b22ddd9b7377540	-			-
tag	v0.5.0	7b7aa264d83dc58691451798b4d117d53d21edfe	-			-
tag	v0.5.1	0105373003c89c494a3f436bd5efc57f3ac1ca20	-			-
tag	v0.6.0	503d3abc15463af68b817d685982721f134256a5	-			-
tag	v0.6.1	81b9a6f5abb1047d697af7a3ca18c13f55a97315	-			-
tag	v0.6.2	cb606dfdb0d2b3698ace62192088ef4f5360b24f	-			-
tag	v0.7.0	1db49f532692e649dc5dc43c7c0444dac4790137	-			-
tag	v0.7.1	d63413b0a4a4482237085319f7f4a1ce99a8f2ac	-			-
tag	v0.8.0	9ab158e8597f3b310480b9a69402b419bc03dbd5	-			-
tag	v0.9.0	cff3e9a7f62c41dd51975266d0ae235709e39c41	-			-
tag	v0.9.1	8bd2f9fbda2109502356ff8a6a89da55b1ead252	-			-
tag	v0.9.2	1f0aa582c8c8f5f7639610d6d38baddfea4fdcee	-			-
